Company code.Company code Level 01.Company (Key),G/L Account.Level 04.Key,row_count,MTD&0T_FPIE&Actual,MTD&0T_FPIE&Budget
EA17,KS00/99002110,34,0,0
EA17,KS00/99005110,34,0,0
EA18,KS00/24014290,19,241517.79,0
EA18,KS00/24014291,65,0,0
EA18,KS00/24014292,17,0,0
EA19,KS00/14002100,7,0,0
EA19,KS00/22101100,68,-5575.39,0
EA19,KS00/22201100,15,468127.34,0
EA19,KS00/22201300,25,-51256,0
EA19,KS00/22201330,34,-5160,0
EA19,KS00/22201400,16,-23660,0
EA19,KS00/22301110,68,4083866.23,0
EA19,KS00/22302210,34,59441.87,0
EA19,KS00/23201100,39,990529.21,0
EA19,KS00/23301400,30,-3444,0
EA19,KS00/24050725,34,-10052425.01,0
EA19,KS00/24050726,68,0,0
EA19,KS00/24050727,56,0,0
EA19,KS00/24050735,34,1247371.35,0
EA19,KS00/24050736,68,0,0
EA19,KS00/24050737,68,87153.76,0
EA19,KS00/24065190,34,0,0
EA19,KS00/24065191,68,0,0
EA19,KS00/24101310,30,-2502807.67,0
EA19,KS00/25002110,68,0,0
EA19,KS00/25109117,33,-10031557.03,0
EA19,KS00/26001110,54,-265776841.04,0
EA19,KS00/26001120,34,207703447.98,0
EA19,KS00/26001130,34,234850,0
EA19,KS00/31001100,68,1972560.16,0
EA19,KS00/31002100,68,19958.44,0
EA19,KS00/31003100,34,-6269.4,0
EA19,KS00/31004100,36,0,0
EA19,KS00/31004101,13,-8008136.89,0
EA19,KS00/31004102,21,39301.2,0
EA19,KS00/31004106,10,1658101.92,0
EA19,KS00/31012100,68,-3975914.14,0
EA19,KS00/31101100,63,0,0
EA19,KS00/31102100,27,0,0
EA19,KS00/31103100,43,0,0
EA19,KS00/31104100,68,-108685.75,0
EA19,KS00/31104120,11,0,0
EA19,KS00/31104130,12,0,0
EA19,KS00/31301200,68,-44093.57,0
EA19,KS00/31301300,68,37503.41,0
EA19,KS00/31301600,68,-247.48,0
EA19,KS00/31301700,68,247.48,0
EA19,KS00/31302410,34,-22370045.18,0
EA19,KS00/31403110,34,0,0
EA19,KS00/31909130,34,-12244.49,0
EA19,KS00/31909150,58,-895106.31,0
EA19,KS00/33101114,34,-814878.12,0
EA19,KS00/33101119,33,3960054.88,0
EA19,KS00/41001110,34,0,0
EA19,KS00/42104100,68,53454691.45,0
EA19,KS00/42104210,34,-53454691.45,0
EA19,KS00/42105130,33,6071502.15,0
EA19,KS00/43101120,33,88400000,0
EA19,KS00/43202100,34,88000000,0
EA19,KS00/43204100,9,0,0
EA19,KS00/49909110,68,0,0
EA19,KS00/53200100,33,-400708110.8,0
EA19,KS00/53200110,34,-207703447.98,0
EA19,KS00/59004100,34,0,0
EA19,KS00/59009110,33,-4335258.17,0
EA19,KS00/59104110,30,-122421.35,0
EA19,KS00/59104210,28,-58382.4,0
EA19,KS00/59104410,34,-2562008.32,0
EA19,KS00/59107100,19,-4175,0
EA19,KS00/59107110,21,-16630,0
EA19,KS00/59107120,4,-6530.56,0
EA19,KS00/59107220,33,-26820403.43,0
EA19,KS00/63000140,33,5738469.86,0
EA19,KS00/63001110,66,161655956.58,0
EA19,KS00/63001120,1,0,0
EA19,KS00/63001160,67,2515232.33,0
EA19,KS00/63001200,13,897375.6,0
EA19,KS00/63002100,67,5398563.16,0
EA19,KS00/63003100,51,528517.35,0
EA19,KS00/63003110,38,314395.21,0
EA19,KS00/63005100,54,265776841.04,0
EA19,KS00/63700100,21,1388619.98,0
EA19,KS00/83001110,34,483294.2,0
EA19,KS00/83001120,34,21709.61,0
EA19,KS00/83001140,29,18835.37,0
EA19,KS00/83001160,29,130060.38,0
EA19,KS00/83002110,29,34949.5,0
EA19,KS00/83004110,33,310680.23,0
EA19,KS00/83004210,29,80385,0
EA19,KS00/83009110,5,25,0
EA19,KS00/84002170,33,5173791.54,0
EA19,KS00/84002180,9,131542,0
EA19,KS00/84102110,34,4488.1,0
EA19,KS00/84102210,14,30293.2,0
EA19,KS00/84102310,34,753530.9,0
EA19,KS00/84201100,34,0,0
EA19,KS00/85003120,6,10.9,0
EA19,KS00/85003130,30,25714.06,0
EA19,KS00/85003140,20,21.6,0
EA19,KS00/85004120,11,405351.84,0
EA19,KS00/85005130,34,26820403.43,0
EA19,KS00/85005150,9,15992.41,0
EA19,KS00/85005160,11,304443.91,0
EA19,KS00/85009170,17,606.18,0
EA19,KS00/85009512,5,-1650.37,0
EA19,KS00/87004110,28,0,0
EA19,KS00/87101111,18,3143.58,0
EA19,KS00/87101113,21,178744.87,0
EA19,KS00/87101115,7,4006,0
EA19,KS00/87101116,21,208609.91,0
EA19,KS00/87101117,9,66653.69,0
EA19,KS00/87101119,15,92544.77,0
EA19,KS00/87101121,3,108000,0
EA19,KS00/87305310,5,1500,0
EA19,KS00/91001210,21,22370045.18,0
EA19,KS00/92101110,3,60000000,0
EA19,KS00/99003110,68,0,0
EA19,KS00/99005110,34,0,0
EA20,KS00/22101100,9,0,0
EA20,KS00/22301110,7,0,0
EA20,KS00/22302210,6,0,0
EA20,KS00/23201100,34,0,0
EA20,KS00/24050930,34,40895.06,0
EA20,KS00/24050931,34,0,0
EA20,KS00/24050932,31,0,0
EA20,KS00/26001110,9,-852951.42,0
EA20,KS00/31001100,29,-763,0
EA20,KS00/31002100,18,0,0
EA20,KS00/31003100,34,0,0
EA20,KS00/31103100,9,5.5,0
EA20,KS00/31104100,34,12435.7,0
EA20,KS00/31301200,7,0,0
EA20,KS00/31301300,9,0,0
EA20,KS00/31302110,22,0,0
EA20,KS00/31302410,21,0,0
EA20,KS00/31402110,9,7440,0
EA20,KS00/41001110,34,0,0
EA20,KS00/42104100,34,56895.54,0
EA20,KS00/42104210,34,-56895.54,0
EA20,KS00/43202100,34,855000,0
EA20,KS00/53200100,9,0,0
EA20,KS00/53200110,9,-3471015.48,0
EA20,KS00/59004100,8,0,0
EA20,KS00/59102100,9,-5400,0
EA20,KS00/59104110,7,-428.11,0
EA20,KS00/63005100,9,852951.42,0
EA20,KS00/83001110,33,12384,0
EA20,KS00/83001120,17,3900.96,0
EA20,KS00/83002110,29,4420.6,0
EA20,KS00/83004110,7,6589.53,0
EA20,KS00/83004210,30,3115.6,0
EA20,KS00/84102110,31,133.05,0
EA20,KS00/84201100,7,0,0
EA20,KS00/85003130,15,402.21,0
EA20,KS00/85003140,9,0,0
EA20,KS00/85004120,9,-2142.1,0
EA20,KS00/85005150,9,-5220.41,0
EA20,KS00/85005160,9,352.9,0
EA20,KS00/85009170,8,12190,0
EA20,KS00/87101135,7,17543.9,0
EA20,KS00/91001110,2,-39996.54,0
EA20,KS00/91001210,9,423156.63,0
EA20,KS00/92101110,1,2125000,0
EA20,KS00/99002110,34,0,0
EA20,KS00/99005110,34,0,0
EA21,KS00/16100100,34,-7301196.04,0
EA21,KS00/22101100,9,-797942.4,0
EA21,KS00/22201100,9,-146853.93,0
EA21,KS00/22201200,19,-7153.92,0
EA21,KS00/22201300,21,-47545,0
EA21,KS00/22201330,34,-1804,0
EA21,KS00/22201400,9,0,0
EA21,KS00/22301110,34,-61594.48,0
EA21,KS00/22302210,34,0,0
EA21,KS00/23101100,9,-23897.19,0
EA21,KS00/23201100,34,-145451.16,0
EA21,KS00/23301400,9,0,0
EA21,KS00/24021515,33,-108999.79,0
EA21,KS00/24021516,9,0,0
EA21,KS00/24021517,31,0,0
EA21,KS00/24021520,9,0,0
EA21,KS00/24021521,34,0,0
EA21,KS00/24021522,9,0,0
EA21,KS00/24021525,34,-4831956.23,0
EA21,KS00/24021526,34,-307078.22,0
EA21,KS00/24021527,34,5168.29,0
EA21,KS00/24101310,9,0,0
EA21,KS00/26001110,17,-1742315.89,0
EA21,KS00/26001120,34,-68431022.52,0
EA21,KS00/26001130,34,0,0
EA21,KS00/31001100,34,39774.92,0
EA21,KS00/31002100,9,0,0
EA21,KS00/31003100,34,0,0
EA21,KS00/31004100,34,0,0
EA21,KS00/31004101,34,693922.83,0
EA21,KS00/31004102,34,3442250.44,0
EA21,KS00/31012100,34,2166669.75,0
EA21,KS00/31101100,20,0,0
EA21,KS00/31102100,22,-142151.49,0
EA21,KS00/31103100,20,0,0
EA21,KS00/31104100,34,30426.69,0
EA21,KS00/31104120,34,10138,0
EA21,KS00/31104130,34,1732.67,0
EA21,KS00/31301200,9,0,0
EA21,KS00/31301300,21,529.92,0
EA21,KS00/31302110,25,0,0
EA21,KS00/31302210,26,0,0
EA21,KS00/31302410,34,10241330.45,0
EA21,KS00/31403110,34,25901,0
EA21,KS00/31909130,34,0,0
EA21,KS00/33101114,34,0,0
EA21,KS00/33101119,34,0,0
EA21,KS00/41001110,34,0,0
EA21,KS00/42104100,34,-11038266.21,0
EA21,KS00/42104210,34,11038266.21,0
EA21,KS00/43202100,34,53409154.58,0
EA21,KS00/43204100,34,0,0
EA21,KS00/49909110,34,0,0
EA21,KS00/53200100,9,-14055122.52,0
EA21,KS00/53200110,10,68431022.52,0
EA21,KS00/53200120,9,-56221950,0
EA21,KS00/59004100,17,0,0
EA21,KS00/59104110,9,-8721.04,0
EA21,KS00/59104210,9,-12912.38,0
EA21,KS00/59104410,31,-28314.07,0
EA21,KS00/59107100,9,0,0
EA21,KS00/59107120,16,-23167.5,0
EA21,KS00/63001110,6,-46053.7,0
EA21,KS00/63001160,6,-117920.36,0
EA21,KS00/63001190,9,0,0
EA21,KS00/63001200,1,18297,0
EA21,KS00/63002100,8,-42504.4,0
EA21,KS00/63003100,10,-23860,0
EA21,KS00/63003110,1,140455.69,0
EA21,KS00/63005100,17,1742315.89,0
EA21,KS00/63700100,9,0,0
EA21,KS00/83001110,33,136198,0
EA21,KS00/83001120,33,13964.41,0
EA21,KS00/83002110,29,12427.7,0
EA21,KS00/83004110,21,18667.77,0
EA21,KS00/83004210,30,16598.5,0
EA21,KS00/83009110,4,11990,0
EA21,KS00/84102110,33,194.9,0
EA21,KS00/84102310,9,33854.27,0
EA21,KS00/84201100,21,0,0
EA21,KS00/85003130,23,856.52,0
EA21,KS00/85003140,17,1307,0
EA21,KS00/85004120,9,19199.44,0
EA21,KS00/85005160,9,23057.1,0
EA21,KS00/87101111,9,366.54,0
EA21,KS00/87101113,9,750,0
EA21,KS00/87101115,9,0,0
EA21,KS00/87101116,20,114659.99,0
EA21,KS00/87101117,9,11043.38,0
EA21,KS00/87101119,12,981.18,0
EA21,KS00/87101135,9,294588.56,0
EA21,KS00/91001110,3,-70648.04,0
EA21,KS00/91001120,9,-61659.63,0
EA21,KS00/92101110,2,13700000,0
EA21,KS00/99002110,34,0,0
EA21,KS00/99003110,34,0,0
EA21,KS00/99005110,34,0,0
EA23,KS00/16100100,33,-1102384.21,0
EA23,KS00/22101100,34,-17242229.15,0
EA23,KS00/22201100,5,0,0
EA23,KS00/22201300,21,-28600,0
EA23,KS00/22201330,34,-700,0
EA23,KS00/22201400,20,0,0
EA23,KS00/22301110,34,4624100.59,0
EA23,KS00/22302210,20,0,0
EA23,KS00/23201100,34,0,0
EA23,KS00/23301400,21,-113989.58,0
EA23,KS00/24050960,34,-672162.47,0
EA23,KS00/24050961,34,0,0
EA23,KS00/24050962,34,342676.28,0
EA23,KS00/24050965,21,-9028108.02,0
EA23,KS00/24050966,34,-1464605,0
EA23,KS00/24050967,21,0,0
EA23,KS00/24101310,21,-71000000,0
EA23,KS00/26001110,17,0,0
EA23,KS00/26001120,34,-163303073.65,0
EA23,KS00/26001130,34,-739200,0
EA23,KS00/31001100,34,-13222.74,0
EA23,KS00/31002100,33,572657.37,0
EA23,KS00/31003100,34,8945.2,0
EA23,KS00/31004101,34,6151432.1,0
EA23,KS00/31004102,34,0,0
EA23,KS00/31012100,34,3418115,0
EA23,KS00/31101100,31,0,0
EA23,KS00/31102100,22,-103717.77,0
EA23,KS00/31103100,33,2700,0
EA23,KS00/31104100,34,25671.78,0
EA23,KS00/31104120,34,246591.73,0
EA23,KS00/31104130,34,316321.96,0
EA23,KS00/31301200,21,-3352.62,0
EA23,KS00/31301300,21,3584.16,0
EA23,KS00/31302110,22,0,0
EA23,KS00/31302410,34,6425072.34,0
EA23,KS00/31403110,34,0,0
EA23,KS00/31909130,34,-5746069.04,0
EA23,KS00/33101114,34,0,0
EA23,KS00/33101119,34,0,0
EA23,KS00/41001110,34,0,0
EA23,KS00/42104100,34,-25690700.39,0
EA23,KS00/42104210,34,25690700.39,0
EA23,KS00/43101120,9,0,0
EA23,KS00/43202100,34,223500000,0
EA23,KS00/43204100,34,0,0
EA23,KS00/49909110,34,0,0
EA23,KS00/53200100,21,-164042273.65,0
EA23,KS00/53200110,22,164042273.51,0
EA23,KS00/53200130,9,0.14,0
EA23,KS00/59004100,25,0,0
EA23,KS00/59104110,21,-2630015.22,0
EA23,KS00/59104210,21,-25439.16,0
EA23,KS00/59107100,9,0,0
EA23,KS00/59107110,20,-219.16,0
EA23,KS00/63000140,9,0,0
EA23,KS00/63001110,34,0,0
EA23,KS00/63001200,8,0,0
EA23,KS00/63002100,26,0,0
EA23,KS00/63003100,7,0,0
EA23,KS00/63003110,1,0,0
EA23,KS00/63003120,9,0,0
EA23,KS00/63005100,17,0,0
EA23,KS00/83001110,34,152994.9,0
EA23,KS00/83001120,34,13958.42,0
EA23,KS00/83002110,29,16864,0
EA23,KS00/83004110,23,14282.97,0
EA23,KS00/83004210,31,19774,0
EA23,KS00/83009110,10,107381.48,0
EA23,KS00/84002170,9,0,0
EA23,KS00/84102110,34,1101.4,0
EA23,KS00/84102310,9,2293.36,0
EA23,KS00/84201100,31,0,0
EA23,KS00/85003130,24,931.69,0
EA23,KS00/85003140,16,127.8,0
EA23,KS00/85004120,9,21440.64,0
EA23,KS00/85005150,17,37536.24,0
EA23,KS00/85005160,9,-66895.4,0
EA23,KS00/85009170,20,-16965.73,0
EA23,KS00/87101111,31,-58733.05,0
EA23,KS00/87101113,1,0,0
EA23,KS00/87101116,19,18093.89,0
EA23,KS00/87101117,9,5486.4,0
EA23,KS00/87101119,21,17735.68,0
EA23,KS00/87101135,9,92434.66,0
EA23,KS00/91001110,4,-58020.07,0
EA23,KS00/91001210,9,257396,0
EA23,KS00/92101110,2,27000000,0
EA23,KS00/99002110,34,0,0
EA23,KS00/99003110,34,0,0
EA23,KS00/99005110,34,0,0
EA25,KS00/24050945,9,-48187.05,0
EA25,KS00/24050947,8,0,0
EA25,KS00/31001100,8,0,0
EA25,KS00/31104100,9,972,0
EA25,KS00/41001110,9,20000000,0
EA25,KS00/42104100,9,0,0
EA25,KS00/42104210,9,-2784.95,0
EA25,KS00/43202100,9,-19950000,0
EA25,KS00/84102110,3,0,0
EA25,KS00/84201100,1,0,0
EA27,KS00/24201410,34,0,0
EA27,KS00/31001100,22,-250.7,0
EA27,KS00/31102100,5,0,0
EA27,KS00/31104100,34,4148,0
EA27,KS00/31909150,34,-14071.97,0
EA27,KS00/41001110,34,0,0
EA27,KS00/42104100,34,-14567.97,0
EA27,KS00/42104210,34,14567.97,0
EA27,KS00/59004100,4,0,0
EA27,KS00/83001110,21,2268,0
EA27,KS00/83002110,29,7003.6,0
EA27,KS00/83004210,31,692.7,0
EA27,KS00/84201100,5,0,0
EA27,KS00/85003130,15,210.37,0
EA28,KS00/12104100,34,8871569.9,0
EA28,KS00/22101500,25,-5339.08,0
EA28,KS00/22309110,20,0,0
EA28,KS00/23201100,33,0,0
EA28,KS00/23301400,20,0,0
EA28,KS00/24049830,34,-206889.86,0
EA28,KS00/24065270,34,-117479.38,0
EA28,KS00/24065271,33,0,0
EA28,KS00/24065272,34,0,0
EA28,KS00/24065280,33,300898.36,0
EA28,KS00/24100000,20,0,0
EA28,KS00/24201410,33,0,0
EA28,KS00/31001100,22,0,0
EA28,KS00/31102100,18,0,0
EA28,KS00/31104100,34,-23106.52,0
EA28,KS00/31302410,33,-713835.73,0
EA28,KS00/31909150,33,0,0
EA28,KS00/41001110,33,0,0
EA28,KS00/42104100,33,96190.37,0
EA28,KS00/42104210,33,-96190.37,0
EA28,KS00/42201210,33,-4045069.16,0
EA28,KS00/43202100,33,-3938860,0
EA28,KS00/59004100,27,-171306.09,0
EA28,KS00/59004200,32,-3216.27,0
EA28,KS00/59103110,16,-138012.91,0
EA28,KS00/59104110,20,-63664.06,0
EA28,KS00/83001110,34,91773.8,0
EA28,KS00/83001120,30,11242.19,0
EA28,KS00/83002110,29,9429.6,0
EA28,KS00/83004210,30,6064.5,0
EA28,KS00/84102110,34,618.83,0
EA28,KS00/84201100,25,157727.38,0
EA28,KS00/84201200,34,-62608.77,0
EA28,KS00/85003130,15,349.89,0
EA28,KS00/91101110,31,39713.38,0
EA29,KS00/25002110,9,-10,0
EA29,KS00/31001100,3,0,0
EA29,KS00/31104100,21,7210,0
EA29,KS00/31909150,9,11407.5,0
EA29,KS00/41001110,21,0,0
EA29,KS00/42104100,21,14179.5,0
EA29,KS00/42104210,21,-14179.5,0
EA29,KS00/59004100,3,0,0
EA29,KS00/59107120,6,-14486.3,0
EA29,KS00/83001110,9,-1620,0
EA29,KS00/83002110,9,-2501.2,0
EA29,KS00/84201100,2,0,0
EA30,KS00/25002110,9,-10,0
EA30,KS00/31001100,3,0,0
EA30,KS00/31104100,21,7210,0
EA30,KS00/31909150,9,11407.5,0
EA30,KS00/41001110,21,0,0
EA30,KS00/42104100,21,14179.5,0
EA30,KS00/42104210,21,-14179.5,0
EA30,KS00/59004100,3,0,0
EA30,KS00/59107120,6,-14486.3,0
EA30,KS00/83001110,9,-1620,0
EA30,KS00/83002110,9,-2501.2,0
EA30,KS00/84201100,2,0,0
EA31,KS00/25002110,9,-1,0
EA31,KS00/31001100,3,0,0
EA31,KS00/31104100,21,7210,0
EA31,KS00/31909150,9,11477.97,0
EA31,KS00/41001110,21,0,0
EA31,KS00/42104100,21,14258.97,0
EA31,KS00/42104210,21,-14258.97,0
EA31,KS00/59004100,2,0,0
EA31,KS00/59107120,6,-14565.77,0
EA31,KS00/83001110,9,-1620,0
EA31,KS00/83002110,9,-2501.2,0
EA31,KS00/84201100,2,0,0
EA32,KS00/22101100,6,1938707.88,0
EA32,KS00/22201330,10,8250,0
EA32,KS00/22201400,14,6850,0
EA32,KS00/22301110,2,0,0
EA32,KS00/23201100,14,0,0
EA32,KS00/23301400,14,0,0
EA32,KS00/24017165,17,9535535.75,0
EA32,KS00/24017166,15,0,0
EA32,KS00/24017167,31,-21.8,0
EA32,KS00/24017190,10,17321125.38,0
EA32,KS00/24017191,10,0,0
EA32,KS00/24017192,10,0,0
EA32,KS00/24101310,14,0,0
EA32,KS00/25002110,48,-131486.88,0
EA32,KS00/25109117,14,0,0
EA32,KS00/26001110,13,26318673.86,0
EA32,KS00/26001120,6,-64959792.14,0
EA32,KS00/26001130,6,-506740,0
EA32,KS00/31001100,26,-8494001.39,0
EA32,KS00/31002100,14,0,0
EA32,KS00/31003100,11,-52418.1,0
EA32,KS00/31004102,6,-4330474.08,0
EA32,KS00/31004106,12,-709656.11,0
EA32,KS00/31012100,2,-11471636.18,0
EA32,KS00/31101100,14,0,0
EA32,KS00/31102100,18,0,0
EA32,KS00/31103100,26,0,0
EA32,KS00/31104100,50,6804613.14,0
EA32,KS00/31301300,1,-81.28,0
EA32,KS00/31302410,3,-3571604.79,0
EA32,KS00/31403110,16,-2855.96,0
EA32,KS00/31909130,4,0,0
EA32,KS00/31909150,21,11477.97,0
EA32,KS00/33101114,15,-1672923.24,0
EA32,KS00/33101119,7,-10471712.29,0
EA32,KS00/41001110,46,-3999999,0
EA32,KS00/42104100,47,9010754.76,0
EA32,KS00/42104210,47,-9010754.76,0
EA32,KS00/42105130,15,10471712.29,0
EA32,KS00/42201810,7,-275903392.64,0
EA32,KS00/43101120,15,-509000000,0
EA32,KS00/43202100,34,0,0
EA32,KS00/43204100,9,0,0
EA32,KS00/49909110,32,0,0
EA32,KS00/53200100,6,-196298486.6,0
EA32,KS00/53200110,6,64959792.14,0
EA32,KS00/59004100,19,-49.31,0
EA32,KS00/59009110,13,-505922.74,0
EA32,KS00/59009120,6,2615559.71,0
EA32,KS00/59104110,15,-262840.23,0
EA32,KS00/59104210,2,-11924.61,0
EA32,KS00/59104410,6,-100506.47,0
EA32,KS00/59107100,4,-355233.75,0
EA32,KS00/59107220,1,-903.15,0
EA32,KS00/63000100,1,730088888,0
EA32,KS00/63000110,1,80249377,0
EA32,KS00/63000130,8,37741346,0
EA32,KS00/63000140,12,4934459.17,0
EA32,KS00/63000150,12,29101,0
EA32,KS00/63001110,10,58653628.61,0
EA32,KS00/63001160,8,481349.24,0
EA32,KS00/63001200,5,127591.59,0
EA32,KS00/63002100,14,5569410.6,0
EA32,KS00/63003100,13,686155,0
EA32,KS00/63003120,12,117650.28,0
EA32,KS00/63004100,9,76627.25,0
EA32,KS00/63004110,12,327515.07,0
EA32,KS00/63004120,13,12789162.99,0
EA32,KS00/63004170,8,139389.45,0
EA32,KS00/63004181,13,1036048.56,0
EA32,KS00/63005100,13,-27188173.86,0
EA32,KS00/63700100,6,30163386.44,0
EA32,KS00/80205214,9,10.4,0
EA32,KS00/83001110,36,674928.8,0
EA32,KS00/83001120,14,17273.5,0
EA32,KS00/83002110,34,18655.7,0
EA32,KS00/83004210,10,11663,0
EA32,KS00/84002120,5,110472.65,0
EA32,KS00/84002170,6,5177671.43,0
EA32,KS00/84002180,5,67413.61,0
EA32,KS00/84102110,17,1730.28,0
EA32,KS00/84102210,3,82840,0
EA32,KS00/84201100,19,38.45,0
EA32,KS00/85003130,16,802.07,0
EA32,KS00/85003140,22,222,0
EA32,KS00/85005130,1,903.15,0
EA32,KS00/87101113,14,541823.41,0
EA32,KS00/87101115,9,579982.19,0
EA32,KS00/87101116,13,5623563.37,0
EA32,KS00/87101117,7,317094.38,0
EA32,KS00/91001110,1,759.05,0
EA32,KS00/91001210,3,3571604.79,0
EA33,KS00/12100100,13,0,0
EA33,KS00/14000100,10,142164878.73,0
EA33,KS00/22301110,20,0,0
EA33,KS00/25002110,34,4448.46,0
EA33,KS00/31001100,22,-3207.87,0
EA33,KS00/31102100,18,-41067.93,0
EA33,KS00/31103100,19,0,0
EA33,KS00/31104100,34,-6682.03,0
EA33,KS00/31909150,34,-35294.83,0
EA33,KS00/41001110,34,0,0
EA33,KS00/41002110,13,0,0
EA33,KS00/42104100,34,-80946.25,0
EA33,KS00/42104210,34,80946.25,0
EA33,KS00/43202100,23,-142164878.73,0
EA33,KS00/59004100,7,-1492.9,0
EA33,KS00/83001110,34,57214.9,0
EA33,KS00/83001120,14,14312.23,0
EA33,KS00/83002110,23,10058.87,0
EA33,KS00/83004210,11,0,0
EA33,KS00/84201100,5,1492.9,0
EA33,KS00/85003130,6,142.2,0
EA33,KS00/85003140,19,76,0
EA34,KS00/31001100,3,0,0
EA34,KS00/31104100,3,2808,0
EA34,KS00/31909150,3,-2808,0
EA34,KS00/84201100,1,0,0
EA35,KS00/31001100,3,0,0
EA35,KS00/31104100,3,2808,0
EA35,KS00/31909150,3,-2808,0
EA35,KS00/84201100,1,0,0
EA36,KS00/25002110,1,0,0
EA36,KS00/31001100,3,0,0
EA36,KS00/31104100,3,2808,0
EA36,KS00/31909150,3,-2808,0
EA36,KS00/84201100,1,0,0
EA37,KS00/24014280,61,-4970202.19,0
EA37,KS00/24014281,97,27966.42,0
EA37,KS00/24014282,105,16652.69,0
EA37,KS00/24014285,42,-2972190.49,0
EA37,KS00/24014286,74,0,0
EA37,KS00/24014287,20,0,0
EA38,KS00/10006100,7,1220,0
EA38,KS00/10015300,11,1318035,0
EA38,KS00/10106100,7,-237.03,0
EA38,KS00/10115300,11,-241444.41,0
EA38,KS00/19100100,4,0,0
EA38,KS00/19100110,13,511653.1,0
EA38,KS00/22101100,10,0,0
EA38,KS00/22101500,13,-37406.4,0
EA38,KS00/22201100,11,3161,0
EA38,KS00/22201330,11,2500,0
EA38,KS00/22305100,4,321.57,0
EA38,KS00/23101100,12,0,0
EA38,KS00/24017195,16,237128.08,0
EA38,KS00/24017196,9,0,0
EA38,KS00/24017197,14,436,0
EA38,KS00/25002110,8,-187.21,0
EA38,KS00/31001100,13,-31143,0
EA38,KS00/31002100,13,-104.64,0
EA38,KS00/31103100,13,0,0
EA38,KS00/31104100,15,-132994.82,0
EA38,KS00/31301200,13,81951.69,0
EA38,KS00/31301300,11,-5128.37,0
EA38,KS00/31301800,9,0,0
EA38,KS00/31909130,11,0,0
EA38,KS00/41001110,15,-1200000,0
EA38,KS00/42104100,12,-76342.98,0
EA38,KS00/42104210,12,76342.98,0
EA38,KS00/43202100,4,-1100000,0
EA38,KS00/53000130,13,6523.71,0
EA38,KS00/53400100,10,-159816.74,0
EA38,KS00/59004100,13,-16.12,0
EA38,KS00/63100220,7,1646,0
EA38,KS00/63100500,13,114069,0
EA38,KS00/63101160,4,3200,0
EA38,KS00/63101220,13,16082.25,0
EA38,KS00/63101600,12,65222.8,0
EA38,KS00/63106100,6,50017.1,0
EA38,KS00/63200110,11,81087.6,0
EA38,KS00/63400200,10,7417.09,0
EA38,KS00/63800140,10,3101.29,0
EA38,KS00/82002990,1,0,0
EA38,KS00/83001110,13,30840,0
EA38,KS00/83001120,13,12711,0
EA38,KS00/83001180,13,7433.07,0
EA38,KS00/83002110,10,7296.9,0
EA38,KS00/83004210,10,3000,0
EA38,KS00/83009110,13,12900,0
EA38,KS00/84102110,14,103.7,0
EA38,KS00/84201100,12,27.74,0
EA38,KS00/85003130,13,2857.1,0
EA38,KS00/85003140,14,405.92,0
EA38,KS00/85009120,1,228.58,0
EA38,KS00/86006100,7,237.03,0
EA38,KS00/86012200,11,241444.41,0
EA38,KS00/87101124,2,23634.98,0
EA38,KS00/87101126,11,6750,0
EA38,KS00/87101127,5,20220,0
EA38,KS00/87101128,11,30900,0
EA38,KS00/87101129,1,10,0
EA38,KS00/87101130,8,2705.03,0
EA39,KS00/25002110,2,0,0
EA39,KS00/31001100,12,0,0
EA39,KS00/31002100,5,0,0
EA39,KS00/31102100,6,0,0
EA39,KS00/31104100,11,-3965.97,0
EA39,KS00/31909150,2,-4921.9,0
EA39,KS00/41001110,2,0,0
EA39,KS00/42104100,2,-6464.79,0
EA39,KS00/42104210,2,6464.79,0
EA39,KS00/49909110,6,0,0
EA39,KS00/59004100,2,0,0
EA39,KS00/83001120,11,5487.07,0
EA39,KS00/83002110,16,3270,0
EA39,KS00/84201100,3,0,0
EA39,KS00/85003130,6,130.8,0
